Year,Source_App,Category_Name,Content_Name,Content_Type,"Total Revenue (Net)",package_base_price,"Total Paying Users"
2025,psikoteskerja,"Soal Tes Psikotes Kerja","Program Bimbel Persiapan Tes Psikotes Kerja Semua Perusahaan - Masa Aktif 1 Tahun_","course + liveclass + tryout",123000.00,300000.00,1
2025,psikoteskerja,"Simulasi & Latihan Soal Tes Psikotes Kerja	","Simulasi + Latsol Tes Psikotes Kerja- Masa Aktif 1 Tahun","course + tryout",110500.00,250000.00,4
2025,toeflacademy,"SIAP TOEFL  (Bimbel)","Paket Bimbel TOEFL Online - Masa Aktif  3 Bulan","course + tryout",12362836.00,259000.00,86
2025,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Starter Plan - Masa Aktif 1 Bulan","course + tryout",12011895.00,179000.00,126
2025,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Ace Plan - Masa Aktif 1 Minggu","course + tryout",8657995.00,299000.00,51
2025,toeflacademy,"Klaim Sertifikat Toefl Online","Sertifikat Toefl Online","Bundle / Other",6674670.00,159000.00,88
2025,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Booster Plan - Masa Aktif 1 Bulan","course + tryout",3470795.00,239000.00,21
2025,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Ace Plan) - Masa Aktif 1 Bulan","course + tryout",2309110.00,399000.00,9
2025,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Booster Plan) - Masa Aktif 1 Bulan","course + tryout",2277785.00,299000.00,12
2025,toeflacademy,"(Presale)  TOEFL ITP Prediction (Sertifikat bisa untuk CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","TOEFL ITP Prediction - Masa Aktif 1 Bulan","course + tryout",1906440.00,189000.00,20
2025,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Starter Plan) - Masa Aktif 1 Bulan","course + tryout",1528535.00,259000.00,9
2025,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Starter Plan - Masa Aktif 1 Bulan_","course + tryout",1299231.00,179000.00,13
2025,toeflacademy,"SIAP TOEFL  (Bimbel)","Paket Latihan Soal TOEFL Online - Masa Aktif  3 Bulan_","course + liveclass + tryout",1084680.00,259000.00,8
2025,toeflacademy,"BISA (Belajar Inggris Sampai Ahli)","Program BISA (Belajar Bahasa Inggris Sampai Ahli) - Masa Aktif 4 Bulan","course + tryout",966580.00,350000.00,5
2025,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Booster Plan) - Masa Aktif 1 Bulan_","course + tryout",775560.00,299000.00,4
2025,toeflacademy,"Tes TOEFL Resmi","Tes TOEFL Resmi ETS (Harap Tanyakan Jadwal Via Admin)",tryout,684000.00,900000.00,1
2025,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Ace Plan - Masa Aktif 1 Minggu_","course + tryout",519000.00,299000.00,3
2025,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Booster Plan - Masa Aktif 1 Bulan_","course + tryout",453500.00,239000.00,3
2025,toeflacademy,"(Presale)  TOEFL ITP Prediction (Sertifikat bisa untuk CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","TOEFL ITP Prediction - Masa Aktif 1 Bulan_","course + tryout",427000.00,189000.00,4
2025,toeflacademy,"TOEFL ITP Prediction (Sertifikat bisa untuk CPNS, BUMN (Sebagian Besar Perusahaan BUMN), OJK)","Tes TOEFL ITP Prediction",course,349000.00,300000.00,2
2025,toeflacademy,"Paket Simulasi TOEFL","30 Paket Simulasi TOEFL & 90 Paket Latihan Soal Harian TOEFL - Masa Aktif 3 Bulan","course + tryout",326885.00,199000.00,5
2025,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Ace Plan) - Masa Aktif 1 Bulan_","course + tryout",273000.00,399000.00,1
2025,toeflacademy,"BISA (Belajar Inggris Sampai Ahli)","Program BISA (Belajar Bahasa Inggris Sampai Ahli) - Masa Aktif 4 Bulan_","course + tryout",143000.00,350000.00,1
2024,cerebrum,"PROMO KEBUT SEMALAM | Program SNBT 2024","PROMO KEBUT| Paket Komplit SNBT 2024 - Masa Aktif Sampai SNBT 2024 (20 Mei 2024)","course + liveclass + tryout",459194240.00,150000.00,6048
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Paket Tryout SNBT 2024 + Latihan Soal - Masa Aktif Sampai SNBT 2024 (20 Mei 2024)","course + tryout",330108400.00,70000.00,6354
2024,cerebrum,"Curi Start SNBT 2025","Paket Komplit Curi Start SNBT 2025 - MASA AKTIF 1 TAHUN","course + liveclass + tryout",269999890.00,450000.00,1376
2024,cerebrum,"Curi Start SNBT 2025","Paket Komplit Curi Start SNBT 2025 - Masa Aktif 6 Bulan","course + liveclass + tryout",114434120.00,300000.00,912
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","PROGRAM MENUJU SNBT DAN SNBP 2024 ( Masa Aktif 6 Bulan)","course + liveclass + tryout",95891300.00,250000.00,1102
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 3 Bulan","course + liveclass + tryout",74176500.00,300000.00,543
2024,cerebrum,"Promo 5.5 - Super Intensif ujian mandiri 2024 ( Saintek atau soshum ) & Curi Start SNBT 2025","Paket Super Intensif ujian mandiri 2024 ( Saintek atau soshum ) & Curi Start SNBT 2025 - Masa Aktif 1 Tahun","course + liveclass + tryout",59824000.00,450000.00,347
2024,cerebrum,"Promo 5.5 - Super Intensif ujian mandiri 2024 ( Saintek atau soshum ) & Curi Start SNBT 2025","Paket Komplit SNBT 2024 + Ujian Mandiri - Masa Aktif Sampai 3 Bulan","course + liveclass + tryout",53684100.00,250000.00,420
2024,cerebrum,"Curi Start SNBT 2025","Perpanjangan Paket Komplit Curi Start SNBT 2025 - MASA AKTIF 1 TAHUN","course + liveclass + tryout",43931880.00,450000.00,227
2024,cerebrum,"PROMO KEBUT SEMALAM | Program SNBT 2024","PROMO KEBUT| Paket Komplit SNBT 2024 - Masa Aktif Sampai SNBT 2024 (20 Mei 2024)_","course + liveclass + tryout",43229000.00,150000.00,561
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","Fokus SNBT 2024 - Masa Aktif 3 Bulan","course + liveclass + tryout",40440200.00,250000.00,330
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Paket Tryout SNBT 2024 + Latihan Soal - Masa Aktif Sampai SNBT 2024 (20 Mei 2024)_","course + tryout",39018000.00,70000.00,778
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Soshum) - Masa Aktif 1 Bulan","liveclass + tryout",37336000.00,150000.00,618
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Saintek) - Masa Aktif 1 Bulan","liveclass + tryout",37179000.00,150000.00,614
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","Fokus SNBT 2024 - Masa Aktif 6 Bulan","course + liveclass + tryout",36732900.00,300000.00,274
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Saintek) - Masa Aktif 3 Bulan","liveclass + tryout",32621000.00,250000.00,344
2024,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 3 Bulan","course + liveclass + tryout",25312100.00,400000.00,236
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 3 Bulan_","course + liveclass + tryout",23137100.00,300000.00,168
2024,cerebrum,"Curi Start SNBT 2025","Perpanjangan Paket Komplit Curi Start SNBT 2025 - Masa Aktif 6 Bulan","course + liveclass + tryout",22126880.00,300000.00,182
2024,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 6 Bulan","course + liveclass + tryout",20057200.00,450000.00,147
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Saintek) - Masa Aktif 3 Bulan_","liveclass + tryout",19927000.00,250000.00,213
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Soshum) - Masa Aktif 3 Bulan","liveclass + tryout",16878000.00,250000.00,180
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","PROGRAM MENUJU SNBT DAN SNBP 2024 ( Masa Aktif 1 Bulan)","course + liveclass + tryout",16392500.00,150000.00,335
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 1 Bulan","course + liveclass + tryout",14697000.00,150000.00,156
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","Fokus SNBT 2024 - Masa Aktif 1 Bulan","course + liveclass + tryout",14549200.00,150000.00,160
2024,cerebrum,"Curi Start SNBT 2025","Paket Komplit Curi Start SNBT 2025 - Masa Aktif 1 Bulan","course + liveclass + tryout",14484000.00,150000.00,186
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 6 Bulan","course + liveclass + tryout",12559000.00,350000.00,84
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","Fokus SNBT 2024 - Masa Aktif 6 Bulan_","course + liveclass + tryout",10963100.00,300000.00,89
2024,cerebrum,"Paket Live Class Intensif SNBT 2024","Paket Live Class Intensif SNBT 2024 - Masa Aktif sampai SNBT 2024 (20 mei 2024)","course + liveclass",10349000.00,70000.00,203
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","Fokus SNBT 2024 - Masa Aktif 3 Bulan_","course + liveclass + tryout",9352600.00,250000.00,85
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Paket Tryout SNBT 2024 + Latihan Soal - Masa Aktif 3 Bulan","course + tryout",8324000.00,125000.00,98
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Soshum) - Masa Aktif 3 Bulan_","liveclass + tryout",7212000.00,250000.00,78
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 1 Bulan_","course + liveclass + tryout",6599000.00,150000.00,73
2024,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF FULL 6 BULAN","course + tryout",6519170.00,350000.00,55
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Paket Tryout SNBT 2024 + Latihan Soal - Masa Aktif 1 Tahun","course + tryout",6337000.00,150000.00,67
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 1 Tahun","course + liveclass + tryout",6007100.00,400000.00,38
2024,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 3 Bulan_","course + liveclass + tryout",5385000.00,400000.00,52
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","PROGRAM MENUJU SNBT DAN SNBP 2024 ( Masa Aktif 1 Tahun)","course + liveclass + tryout",4211000.00,400000.00,21
2024,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 6 Bulan_","course + liveclass + tryout",3574100.00,450000.00,26
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 6 Bulan_","course + liveclass + tryout",3460200.00,350000.00,23
2024,cerebrum,"Fokus SNBT 2024 (Mudahnya LOLOS di Jalur SNBT 2024)","Fokus SNBT 2024 - Masa Aktif 1 Bulan_","course + liveclass + tryout",3342000.00,150000.00,37
2024,cerebrum,"Paket Live Class Intensif SNBT 2024","Paket Live Class Intensif SNBT 2024 - Masa Aktif sampai SNBT 2024 (20 mei 2024)_","course + liveclass",3037000.00,70000.00,61
2024,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 1 Tahun","course + liveclass + tryout",2252000.00,450000.00,12
2024,cerebrum,"90 Days Challenge (Dibimbing sampai Berhasil Tidak akan lagi salah belajar atau bingung belajar dari mana)","90 Days Challenge SNBT 2024 - Masa Aktif 1 Tahun_","course + liveclass + tryout",1908000.00,400000.00,12
2024,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF  FULL 1 TAHUN",tryout,1759000.00,450000.00,9
2024,cerebrum,"Curi Start SNBT 2025","Perpanjangan Paket Komplit Curi Start SNBT 2025 - Masa Aktif 1 Bulan","course + liveclass + tryout",1516000.00,150000.00,19
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Paket Tryout SNBT 2024 + Latihan Soal - Masa Aktif 1 Tahun_","course + tryout",1335000.00,150000.00,14
2024,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Paket Tryout SNBT 2024 + Latihan Soal - Masa Aktif 3 Bulan_","course + tryout",1142000.00,125000.00,14
2024,cerebrum,"Program Fokus PTS","Fokus PTS 2024 - PERPANJANGAN MASA AKTIF 1 BULAN",tryout,896000.00,250000.00,10
2024,cerebrum,"Program Fokus PTS","Fokus PTS 2024 - MASA AKTIF 1 BULAN",tryout,878000.00,250000.00,10
2024,cerebrum,"Paket Live Class Intensif SNBT 2024","Paket Live Class Intensif SNBT 2024 - Masa Aktif 1 Tahun","course + liveclass",611000.00,150000.00,7
2024,cerebrum,"Paket Live Class Intensif SNBT 2024","Paket Live Class Intensif SNBT 2024 - Masa Aktif 3 Bulan","course + liveclass",412000.00,125000.00,5
2024,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF  FULL 1 TAHUN","course + tryout",371000.00,450000.00,2
2024,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","PERPANJANGAN CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF FULL 6 BULAN","course + tryout",349000.00,350000.00,3
2024,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 1 Tahun_","course + liveclass + tryout",203000.00,450000.00,1
2024,cerebrum,"TRYOUT SAINTEK","Paket 1 Tahun - 80 paket #TRYOUTBerkelanjutan (SAINTEK)","Bundle / Other",199000.00,600000.00,1
2024,cerebrum,"Paket Live Class Intensif SNBT 2024","Paket Live Class Intensif SNBT 2024 - Masa Aktif 1 Tahun_","course + liveclass",196000.00,150000.00,2
2024,cerebrum,"PROMO 10.10!!! PAKET KOMPLIT AMBIS SNBT 2024 + BOOTCAMP","Paket Komplit 1 Tahun SNBT 2024 (TO, latsol, Live Class) & 20X Rasionalisasi SNBP 2024","course + liveclass + tryout",119000.00,600000.00,1
2024,jadiasn,"Program Value JadiASN (Value Tanpa Batas, Kerjakan Sampai Tuntas, Dijamin Hasil Puas)","Program Value JadiASN - Masa Aktif 2 Bulan","course + liveclass + tryout",2543901195.00,300000.00,16029
2024,jadiasn,"Program Premium CPNS 2024","60 Days Challenge CPNS 2024 ++ Bimbel Super Intensif - Masa Aktif 2 Bulan","course + liveclass + tryout",2483347615.00,500000.00,12070
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 1 Tahun","course + liveclass + tryout",1838826225.00,400000.00,12093
2024,jadiasn,"Program Premium CPNS 2024","60 Days Challenge CPNS 2024 ++ Bimbel Super Intensif - Masa Aktif 1 Tahun","course + liveclass + tryout",855394365.00,700000.00,2736
2024,jadiasn,"Campaign 50K CPNS 2024","Program Value JadiASN - Masa Aktif 1 Bulan","course + liveclass + tryout",806423205.00,300000.00,5776
2024,jadiasn,"Program Perpanjang Fokus CPNS 2024","Bimbel Intens CPNS 2024 - Masa Aktif 1 Tahun_","course + liveclass + tryout",768677515.00,400000.00,6081
2024,jadiasn,"Program Premium CPNS 2024","Program Perpanjangan 60 Days Challenge CPNS 2024 ++ Bimbel Super Intensif - Masa Aktif 2 Bulan_","course + liveclass + tryout",725222720.00,500000.00,4566
2024,jadiasn,"Paket Combo Bimbel Intens CPNS 2024 + Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Bimbel Intens CPNS 2024 (Masa Aktif 1 Tahun) + + Tes TOEFL ITP Prediction + Paket Simulasi TOEFL","course + liveclass + tryout",702783130.00,500000.00,2292
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 3 Bulan","course + liveclass + tryout",643584065.00,250000.00,4670
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 6 Bulan","course + liveclass + tryout",625819000.00,350000.00,4248
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 1 Bulan","course + liveclass + tryout",570581840.00,150000.00,5289
2024,jadiasn,"Campaign 50K CPNS 2024","Campaign 50K CPNS 2024 - Masa Aktif 7 Hari",tryout,542622705.00,200000.00,8645
2024,jadiasn,"Program Value JadiASN (Value Tanpa Batas, Kerjakan Sampai Tuntas, Dijamin Hasil Puas)","Program Value JadiASN - Masa Aktif 2 Bulan_","course + liveclass + tryout",464031215.00,300000.00,3094
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel CPNS 2024 Komplit - Masa Aktif 1 Tahun","course + liveclass + tryout",378132640.00,600000.00,2865
2024,jadiasn,"Campaign 50K CPNS 2024","Program Value JadiASN - Masa Aktif 2 Bulan","course + liveclass + tryout",376181890.00,350000.00,2473
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 1 Tahun_","course + liveclass + tryout",294880465.00,400000.00,1910
2024,jadiasn,"Campaign 50K CPNS 2024","Program Value JadiASN - Masa Aktif 1 Bulan_","course + liveclass + tryout",281299480.00,300000.00,2227
2024,jadiasn,"Campaign 50K CPNS 2024","Campaign 50K CPNS 2024 - Masa Aktif 7 Hari_",tryout,251817485.00,200000.00,3669
2024,jadiasn,"Program Mastery TIU - TKP - TWK SKD CPNS 2024","Program Mastery TIU SKD CPNS 2024 - Masa Aktif 1 Bulan",tryout,249352325.00,125000.00,3655
2024,jadiasn,"Program Premium CPNS 2024","Program Perpanjang 60 Days Challenge CPNS 2024 ++ Bimbel Super Intensif - Masa Aktif 1 Tahun_","course + liveclass + tryout",219321435.00,700000.00,834
2024,jadiasn,"Program Value JadiASN (Value Tanpa Batas, Kerjakan Sampai Tuntas, Dijamin Hasil Puas)","Program Value JadiASN - Masa Aktif 1 Tahun","course + liveclass + tryout",187370875.00,600000.00,715
2024,jadiasn,"Program Mastery TIU - TKP - TWK SKD CPNS 2024","Program Mastery TIU SKD CPNS 2024 - Masa Aktif 1 Bulan_",tryout,157716100.00,125000.00,2387
2024,jadiasn,"Paket Combo Bimbel Intens CPNS 2024 + Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Bimbel Intens CPNS 2024 (Masa Aktif 1 Tahun) + Tes TOEFL ITP Prediction + Paket Simulasi TOEFL_","course + liveclass + tryout",156810895.00,500000.00,536
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel CPNS 2024 Komplit - Masa Aktif 1 Tahun_","course + liveclass + tryout",155889325.00,600000.00,1576
2024,jadiasn,"Program Premium CPNS 2024","Program 60 Days Challenge Saja (Tidak dikasih Materi CPNS, Simulasi CPNS, Latsol CPNS, dan Live Class CPNS) - Masa Aktif 2 Bulan_","course + tryout",101640350.00,100000.00,1430
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 3 Bulan_","course + liveclass + tryout",100771945.00,250000.00,722
2024,jadiasn,"Campaign 50K CPNS 2024","Program Value JadiASN - Masa Aktif 2 Bulan_","course + liveclass + tryout",99974125.00,350000.00,714
2024,jadiasn,"Program Mastery TIU - TKP - TWK SKD CPNS 2024","Program Mastery TWK SKD CPNS 2024 - Masa Aktif 1 Bulan_",tryout,94613515.00,125000.00,1482
2024,jadiasn,"Paket Psikotes CPNS 2024","Program Bimbel Paket Psikotes CPNS 2024 - Masa Aktif 1 Bulan_","course + tryout",90183060.00,200000.00,1394
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 6 Bulan_","course + liveclass + tryout",89330205.00,350000.00,597
2024,jadiasn,"Paket Psikotes CPNS 2024","Program Bimbel Paket Psikotes CPNS 2024 - Masa Aktif 1 Bulan","course + tryout",86543395.00,200000.00,1370
2024,jadiasn,"Bimbel Fokus CPNS 2024","Bimbel Fokus CPNS 2024 - Masa Aktif 1 Bulan_","course + liveclass + tryout",84350540.00,150000.00,726
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemenag CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",62579495.00,300000.00,555
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemenag CPNS 2025 - Masa Aktif 1 Bulan_","course + tryout",61228720.00,300000.00,585
2024,jadiasn,"Campaign 50K CPNS 2024","Program Value JadiASN - Masa Aktif 1 Tahun","course + liveclass + tryout",59008145.00,500000.00,255
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemenkumham CPNS 2025 - Masa Aktif 1 Bulan_","course + tryout",50777330.00,300000.00,491
2024,jadiasn,"Program Mastery TIU - TKP - TWK SKD CPNS 2024","Program Mastery TKP SKD CPNS 2024 - Masa Aktif 1 Bulan_",tryout,45592790.00,125000.00,713
2024,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Tes TOEFL (Sertifikat ITP Prediction)_","Bundle / Other",42277260.00,300000.00,219
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemendikbud CPNS 2025 - Masa Aktif 1 Bulan_","course + tryout",39404905.00,300000.00,368
2024,jadiasn,"Program Mastery TIU - TKP - TWK SKD CPNS 2024","Program Mastery TWK SKD CPNS 2024 - Masa Aktif 1 Bulan",tryout,38738405.00,125000.00,587
2024,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","20 Paket Simulasi TOEFL - Masa Aktif 3 Bulan",tryout,38497225.00,150000.00,427
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemenkumham CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",36927740.00,300000.00,325
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kejaksaan Agung CPNS 2025 - Masa Aktif 1 Bulan_","course + tryout",35768355.00,300000.00,326
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kominfo CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",33485985.00,300000.00,292
2024,jadiasn,"Program Value JadiASN (Value Tanpa Batas, Kerjakan Sampai Tuntas, Dijamin Hasil Puas)","Program Value JadiASN - Masa Aktif 1 Tahun_","course + liveclass + tryout",30940400.00,600000.00,133
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemendikbud CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",30692710.00,300000.00,260
2024,jadiasn,"Program Premium CPNS 2024","Program 30 Days Challenge Saja (Tidak dikasih Materi CPNS, Simulasi CPNS, Latsol CPNS, dan Live Class CPNS) - Masa Aktif 2 Bulan_",course,30507435.00,100000.00,480
2024,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Tes TOEFL (Sertifikat ITP Prediction) + 20 Paket Simulasi TOEFL (Masa Aktif 3 Bulan)_",tryout,29327175.00,400000.00,123
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemenkes CPNS 2025 - Masa Aktif 1 Bulan_","course + tryout",27182730.00,300000.00,253
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemenkes CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",24826465.00,300000.00,221
2024,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Tes TOEFL (Sertifikat ITP Prediction)","Bundle / Other",24145055.00,300000.00,122
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kemhan CPNS 2025 - Masa Aktif 1 Bulan_","course + tryout",23015165.00,300000.00,231
2024,jadiasn,"Program Super Intensif CPNS SKD 2026","Program Super Intensif CPNS SKD 2026 - Masa Aktif 1 Tahun","course + journey + liveclass + tryout",22566920.00,450000.00,105
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB BKKBN CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",22347665.00,300000.00,204
2024,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","20 Paket Simulasi TOEFL - Masa Aktif 3 Bulan_",tryout,20437420.00,150000.00,254
2024,jadiasn,"ROAD TO CPNS 2025 - Paket Bimbel SKB CPNS 2025","Program Bimbel SKB Kementerian Lingkungan Hidup dan Kehutanan CPNS 2025 - Masa Aktif 1 Bulan","course + tryout",19146230.00,300000.00,164
